actions begin - 70620.4
walking start - 70628.8
step 1 - 71835.5
step 2 - 73041.7
step 3 - 74251.7
step 4 - 75461.7
step 5 - 76667.8
step 6 - 77867.2
step 7 - 79069.6
step 8 - 80269.6
step 9 - 81473.6
step 10 - 82668.9
step 11 - 83873.6
step 12 - 85069.7
step 13 - 86273.5
idle begin - 86281.4
idle end - 101252
walking start - 101260
step 1 - 102461
step 2 - 103660
step 3 - 104868
step 4 - 106061
step 5 - 107260
step 6 - 108457
step 7 - 109645
idle begin - 109653
idle end - 117730
walking start - 117739
step 1 - 118933
step 2 - 120139
step 3 - 121355
step 4 - 122557
step 5 - 123756
idle begin - 123764
idle end - 129552
walking start - 129565
step 1 - 130765
step 2 - 131978
step 3 - 133188
step 4 - 134402
step 5 - 135618
step 6 - 136834
step 7 - 138053
step 8 - 139270
step 9 - 140491
step 10 - 141713
idle begin - 141724
idle end - 153260
walking start - 153269
step 1 - 154497
step 2 - 155715
step 3 - 156940
step 4 - 158164
step 5 - 159395
step 6 - 160620
idle begin - 160629
idle end - 167525
walking start - 167534
step 1 - 168772
step 2 - 170013
step 3 - 171250
step 4 - 172485
step 5 - 173724
step 6 - 174962
step 7 - 176201
step 8 - 177442
step 9 - 178684
step 10 - 179923
step 11 - 181164
step 12 - 182409
step 13 - 183660
step 14 - 184906
idle begin - 184915
idle end - 201058
sit begin - 201066
sit end - 203062
wait begin - 203970
wait end - 205037
stand start - 205044
stand end - 209555
idle begin - 211504
idle end - 220822
walking start - 220837
step 1 - 222060
step 2 - 223286
step 3 - 224524
step 4 - 225765
step 5 - 227010
step 6 - 228252
step 7 - 229494
step 8 - 230740
idle begin - 230753
idle end - 239969
headbutt begin - 239978
headbutt end - 244284
idle begin - 244290
idle end - 248710
walking start - 248722
step 1 - 249963
step 2 - 251206
step 3 - 252437
step 4 - 253673
step 5 - 254902
step 6 - 256140
step 7 - 257373
step 8 - 258602
step 9 - 259830
step 10 - 261065
step 11 - 262285
step 12 - 263510
step 13 - 264737
idle begin - 264745
idle end - 279721
walking start - 279730
step 1 - 280950
step 2 - 282173
step 3 - 283392
step 4 - 284605
step 5 - 285811
step 6 - 287018
step 7 - 288225
step 8 - 289422
step 9 - 290626
step 10 - 291821
step 11 - 293028
idle begin - 293036
idle end - 305692
walking start - 305702
step 1 - 306898
step 2 - 308102
step 3 - 309302
step 4 - 310507
step 5 - 311709
idle begin - 311717
idle end - 317508
walking start - 317516
step 1 - 318721
step 2 - 319916
step 3 - 321116
step 4 - 322313
step 5 - 323509
step 6 - 324706
step 7 - 325894
step 8 - 327090
step 9 - 328278
step 10 - 329461
step 11 - 330645
step 12 - 331826
step 13 - 333002
step 14 - 334174
step 15 - 335344
idle begin - 335350
idle end - 352678
headbutt begin - 352686
headbutt end - 357044
idle begin - 357053
idle end - 361430
walking start - 361446
step 1 - 362642
step 2 - 363844
step 3 - 365044
step 4 - 366247
step 5 - 367444
step 6 - 368650
idle begin - 368659
idle end - 375560
sit begin - 375566
sit end - 377545
wait begin - 378525
wait end - 379584
stand start - 379590
stand end - 384020
idle begin - 385929
idle end - 395300
walking start - 395310
step 1 - 396521
step 2 - 397730
step 3 - 398949
step 4 - 400173
step 5 - 401406
step 6 - 402643
idle begin - 402657
idle end - 409555
headbutt begin - 409569
headbutt end - 413873
idle begin - 413876
idle end - 418293
sit begin - 418306
sit end - 420228
wait begin - 421221
wait end - 422289
stand start - 422300
stand end - 426770
idle begin - 428691
idle end - 438051
headbutt begin - 438060
headbutt end - 442441
idle begin - 442444
idle end - 446796
walking start - 446812
step 1 - 448014
step 2 - 449221
step 3 - 450434
step 4 - 451653
step 5 - 452870
step 6 - 454091
step 7 - 455318
step 8 - 456556
idle begin - 456564
idle end - 465826
walking start - 465835
step 1 - 467074
step 2 - 468309
step 3 - 469553
step 4 - 470795
step 5 - 472041
step 6 - 473289
step 7 - 474533
step 8 - 475785
idle begin - 475793
idle end - 485057
