actions begin - 73852.2
walking start - 73861.6
step 1 - 75065.7
step 2 - 76265.4
step 3 - 77465.9
step 4 - 78664.5
step 5 - 79873.5
step 6 - 81076.5
step 7 - 82276.6
step 8 - 83484.1
idle begin - 83491.6
idle end - 166301
walking start - 166309
step 1 - 167523
step 2 - 168733
step 3 - 169949
step 4 - 171170
step 5 - 172386
step 6 - 173602
step 7 - 174823
step 8 - 176045
step 9 - 177270
step 10 - 178494
step 11 - 179717
step 12 - 180938
step 13 - 182164
idle begin - 182172
idle end - 316749
walking start - 316765
step 1 - 317981
step 2 - 319202
step 3 - 320421
step 4 - 321634
step 5 - 322850
step 6 - 324066
step 7 - 325275
step 8 - 326492
step 9 - 327713
step 10 - 328928
step 11 - 330141
step 12 - 331357
step 13 - 332578
step 14 - 333798
idle begin - 333805
idle end - 478710
headbutt begin - 478721
headbutt end - 483102
idle begin - 483107
idle end - 522294
sit begin - 522301
sit end - 524269
wait begin - 525196
wait end - 526203
stand start - 526210
stand end - 530603
idle begin - 532579
idle end - 616325
sit begin - 616331
sit end - 618283
wait begin - 619289
wait end - 620282
stand start - 620292
stand end - 624684
idle begin - 626669
idle end - 710436
walking start - 710445
step 1 - 711685
step 2 - 712932
step 3 - 714179
step 4 - 715422
step 5 - 716672
idle begin - 716678
idle end - 768484
walking start - 768493
step 1 - 769738
step 2 - 770981
step 3 - 772228
step 4 - 773474
step 5 - 774714
step 6 - 775950
step 7 - 777196
step 8 - 778441
step 9 - 779685
step 10 - 780931
step 11 - 782179
step 12 - 783428
step 13 - 784677
step 14 - 785929
idle begin - 785940
idle end - 930859
sit begin - 930869
sit end - 932827
wait begin - 933732
wait end - 934816
stand start - 934826
stand end - 939221
idle begin - 941129
idle end - 1.02485e+06
walking start - 1.02487e+06
step 1 - 1.02611e+06
step 2 - 1.02736e+06
step 3 - 1.02861e+06
step 4 - 1.02986e+06
step 5 - 1.0311e+06
step 6 - 1.03233e+06
step 7 - 1.03357e+06
step 8 - 1.0348e+06
step 9 - 1.03603e+06
step 10 - 1.03726e+06
step 11 - 1.03848e+06
step 12 - 1.0397e+06
step 13 - 1.04092e+06
step 14 - 1.04215e+06
step 15 - 1.04337e+06
idle begin - 1.04337e+06
idle end - 1.19865e+06
walking start - 1.19867e+06
step 1 - 1.1999e+06
step 2 - 1.20115e+06
step 3 - 1.20238e+06
step 4 - 1.20362e+06
step 5 - 1.20485e+06
step 6 - 1.20609e+06
step 7 - 1.20733e+06
step 8 - 1.20857e+06
step 9 - 1.20982e+06
step 10 - 1.21107e+06
step 11 - 1.21231e+06
step 12 - 1.21356e+06
step 13 - 1.21481e+06
step 14 - 1.21605e+06
idle begin - 1.21606e+06
idle end - 1.36104e+06
walking start - 1.36105e+06
step 1 - 1.3623e+06
step 2 - 1.36355e+06
step 3 - 1.3648e+06
step 4 - 1.36606e+06
step 5 - 1.36731e+06
step 6 - 1.36857e+06
step 7 - 1.36983e+06
step 8 - 1.37108e+06
step 9 - 1.37235e+06
step 10 - 1.37361e+06
step 11 - 1.37488e+06
step 12 - 1.37615e+06
step 13 - 1.37742e+06
step 14 - 1.37869e+06
step 15 - 1.37997e+06
idle begin - 1.37998e+06
idle end - 1.53524e+06
walking start - 1.53526e+06
step 1 - 1.53648e+06
step 2 - 1.53771e+06
step 3 - 1.53894e+06
step 4 - 1.54017e+06
step 5 - 1.5414e+06
step 6 - 1.54263e+06
step 7 - 1.54386e+06
step 8 - 1.5451e+06
step 9 - 1.54633e+06
step 10 - 1.54757e+06
step 11 - 1.54882e+06
step 12 - 1.55006e+06
step 13 - 1.55131e+06
idle begin - 1.55132e+06
idle end - 1.68585e+06
sit begin - 1.68586e+06
sit end - 1.68781e+06
wait begin - 1.68872e+06
wait end - 1.6898e+06
stand start - 1.68982e+06
stand end - 1.6942e+06
idle begin - 1.69616e+06
idle end - 1.77987e+06
headbutt begin - 1.77988e+06
headbutt end - 1.78425e+06
idle begin - 1.78425e+06
idle end - 1.82347e+06
walking start - 1.82348e+06
step 1 - 1.82472e+06
step 2 - 1.82596e+06
step 3 - 1.82721e+06
step 4 - 1.82845e+06
step 5 - 1.82969e+06
idle begin - 1.8297e+06
idle end - 1.88147e+06
sit begin - 1.88147e+06
sit end - 1.88342e+06
wait begin - 1.88442e+06
wait end - 1.8855e+06
stand start - 1.88551e+06
stand end - 1.88989e+06
idle begin - 1.89186e+06
idle end - 1.97562e+06
