actions begin - 88121.4
walking start - 88129.8
step 1 - 89340.6
step 2 - 90565.4
step 3 - 91801.7
step 4 - 93019.7
step 5 - 94260.2
step 6 - 95499.7
step 7 - 96741.6
step 8 - 97987.9
step 9 - 99235.4
idle begin - 99242.8
idle end - 109589
sit begin - 109597
sit end - 111557
wait begin - 112474
wait end - 113557
stand start - 113565
stand end - 117982
idle begin - 119898
idle end - 129249
walking start - 129258
step 1 - 130493
step 2 - 131737
step 3 - 132981
step 4 - 134219
step 5 - 135459
step 6 - 136707
step 7 - 137949
step 8 - 139194
step 9 - 140436
step 10 - 141675
step 11 - 142916
step 12 - 144158
step 13 - 145401
step 14 - 146645
idle begin - 146652
idle end - 162827
walking start - 162841
step 1 - 164074
step 2 - 165316
step 3 - 166556
step 4 - 167781
step 5 - 169016
step 6 - 170246
step 7 - 171483
step 8 - 172715
step 9 - 173953
step 10 - 175192
idle begin - 175197
idle end - 186722
sit begin - 186729
sit end - 188666
wait begin - 189642
wait end - 190701
stand start - 190715
stand end - 195204
idle begin - 197179
idle end - 206542
walking start - 206556
step 1 - 207795
step 2 - 209026
step 3 - 210250
step 4 - 211476
step 5 - 212684
step 6 - 213886
step 7 - 215077
turning start - 215082
turnstep 1 - 217122
turnstep 2 - 218947
turnstep 3 - 220692
turnstep 4 - 222517
turnstep 5 - 224253
turnstep 6 - 226058
turnstep 7 - 228042
turnstep 8 - 230026
turnstep 9 - 231916
turnstep 10 - 233740
turning end - 233754
step 8 - 234972
step 9 - 236204
step 10 - 237442
step 11 - 238669
idle begin - 238683
idle end - 251397
walking start - 251412
step 1 - 252638
step 2 - 253867
step 3 - 255100
step 4 - 256330
step 5 - 257565
step 6 - 258794
step 7 - 260026
step 8 - 261257
idle begin - 261268
idle end - 270496
walking start - 270507
step 1 - 271741
step 2 - 272969
step 3 - 274203
step 4 - 275428
step 5 - 276654
step 6 - 277884
step 7 - 279108
step 8 - 280332
step 9 - 281565
step 10 - 282789
step 11 - 284025
step 12 - 285251
idle begin - 285259
idle end - 299070
walking start - 299083
step 1 - 300331
step 2 - 301572
step 3 - 302819
step 4 - 304069
step 5 - 305324
step 6 - 306566
step 7 - 307821
step 8 - 309082
step 9 - 310328
step 10 - 311576
step 11 - 312827
step 12 - 314076
step 13 - 315324
step 14 - 316581
idle begin - 316590
idle end - 332763
sit begin - 332770
sit end - 334739
wait begin - 335649
wait end - 336737
stand start - 336746
stand end - 341171
idle begin - 343075
idle end - 352412
walking start - 352421
step 1 - 353692
step 2 - 354965
step 3 - 356236
step 4 - 357508
step 5 - 358773
idle begin - 358781
idle end - 364524
sit begin - 364537
sit end - 366506
wait begin - 367425
wait end - 368437
stand start - 368445
stand end - 372860
idle begin - 374756
idle end - 384106
walking start - 384121
step 1 - 385349
step 2 - 386586
step 3 - 387821
step 4 - 389068
step 5 - 390316
idle begin - 390331
idle end - 396131
walking start - 396142
step 1 - 397402
step 2 - 398654
step 3 - 399899
step 4 - 401148
step 5 - 402402
step 6 - 403650
step 7 - 404900
step 8 - 406154
step 9 - 407412
step 10 - 408666
step 11 - 409923
step 12 - 411187
step 13 - 412443
idle begin - 412452
idle end - 427419
headbutt begin - 427428
headbutt end - 431778
idle begin - 431781
idle end - 436133
sit begin - 436142
sit end - 438060
wait begin - 439049
wait end - 440120
stand start - 440126
stand end - 444608
idle begin - 446542
idle end - 455897
walking start - 455907
step 1 - 457131
step 2 - 458362
step 3 - 459594
step 4 - 460832
step 5 - 462075
step 6 - 463317
step 7 - 464554
step 8 - 465796
step 9 - 467041
step 10 - 468282
step 11 - 469516
idle begin - 469530
idle end - 482177
sit begin - 482185
sit end - 484129
wait begin - 485125
wait end - 486209
stand start - 486217
stand end - 490573
idle begin - 492546
idle end - 501879
walking start - 501889
step 1 - 503130
step 2 - 504372
step 3 - 505613
step 4 - 506858
step 5 - 508097
idle begin - 508106
idle end - 513914
walking start - 513925
step 1 - 515156
step 2 - 516377
step 3 - 517603
step 4 - 518825
step 5 - 520046
step 6 - 521272
step 7 - 522489
step 8 - 523702
step 9 - 524907
step 10 - 526113
step 11 - 527323
step 12 - 528532
step 13 - 529734
step 14 - 530948
idle begin - 530957
idle end - 547109
walking start - 547118
step 1 - 548333
step 2 - 549546
step 3 - 550755
step 4 - 551964
step 5 - 553176
idle begin - 553184
idle end - 558922
headbutt begin - 558937
headbutt end - 563350
idle begin - 563355
idle end - 567741
sit begin - 567749
sit end - 569738
wait begin - 570649
wait end - 571721
stand start - 571732
stand end - 576187
idle begin - 578118
idle end - 587499
walking start - 587513
step 1 - 588729
step 2 - 589946
step 3 - 591150
step 4 - 592364
step 5 - 593573
step 6 - 594784
step 7 - 595995
step 8 - 597197
step 9 - 598398
step 10 - 599597
step 11 - 600795
idle begin - 600805
idle end - 613506
walking start - 613515
step 1 - 614721
step 2 - 615916
step 3 - 617121
step 4 - 618316
step 5 - 619522
step 6 - 620728
step 7 - 621931
step 8 - 623139
idle begin - 623147
idle end - 632389
walking start - 632404
step 1 - 633612
step 2 - 634827
step 3 - 636041
step 4 - 637252
step 5 - 638474
step 6 - 639693
step 7 - 640921
step 8 - 642139
step 9 - 643365
idle begin - 643373
idle end - 653732
headbutt begin - 653742
headbutt end - 658118
idle begin - 658123
idle end - 662526
walking start - 662537
step 1 - 663741
step 2 - 664948
step 3 - 666156
step 4 - 667369
step 5 - 668579
step 6 - 669793
step 7 - 671009
step 8 - 672226
step 9 - 673443
step 10 - 674667
step 11 - 675892
step 12 - 677117
step 13 - 678348
idle begin - 678362
idle end - 693321
sit begin - 693332
sit end - 695268
wait begin - 696279
wait end - 697276
stand start - 697284
stand end - 701741
idle begin - 703714
idle end - 713025
walking start - 713034
step 1 - 714272
step 2 - 715515
step 3 - 716758
step 4 - 717996
step 5 - 719237
step 6 - 720476
idle begin - 720485
idle end - 727459
walking start - 727468
step 1 - 728704
step 2 - 729934
step 3 - 731170
step 4 - 732395
step 5 - 733621
step 6 - 734846
step 7 - 736066
step 8 - 737283
step 9 - 738505
step 10 - 739725
step 11 - 740938
step 12 - 742142
step 13 - 743349
step 14 - 744549
idle begin - 744557
idle end - 760707
headbutt begin - 760716
headbutt end - 765025
idle begin - 765028
idle end - 769402
sit begin - 769409
sit end - 771389
wait begin - 772297
wait end - 773373
stand start - 773382
stand end - 777825
idle begin - 779756
idle end - 789102
sit begin - 789116
sit end - 791037
wait begin - 792028
wait end - 793098
stand start - 793109
stand end - 797531
idle begin - 799485
idle end - 808804
walking start - 808814
step 1 - 810050
step 2 - 811275
step 3 - 812508
step 4 - 813730
step 5 - 814942
idle begin - 814954
idle end - 820716
walking start - 820732
step 1 - 821941
step 2 - 823148
step 3 - 824354
step 4 - 825558
step 5 - 826757
step 6 - 827959
step 7 - 829153
step 8 - 830332
step 9 - 831502
turning start - 831513
turnstep 1 - 833634
turnstep 2 - 835451
turnstep 3 - 837185
turnstep 4 - 839099
turnstep 5 - 840901
turnstep 6 - 842713
turnstep 7 - 844457
turnstep 8 - 846202
turnstep 9 - 847950
turnstep 10 - 849701
turning end - 849716
step 10 - 850954
step 11 - 852201
step 12 - 853437
step 13 - 854679
idle begin - 854688
idle end - 869629
walking start - 869641
step 1 - 870877
step 2 - 872101
step 3 - 873323
step 4 - 874552
step 5 - 875770
step 6 - 876987
step 7 - 878201
step 8 - 879413
idle begin - 879422
idle end - 888613
walking start - 888628
step 1 - 889836
step 2 - 891049
step 3 - 892261
step 4 - 893472
step 5 - 894675
step 6 - 895875
step 7 - 897076
step 8 - 898270
idle begin - 898281
idle end - 907502
walking start - 907517
step 1 - 908715
step 2 - 909916
step 3 - 911110
step 4 - 912299
step 5 - 913483
step 6 - 914677
step 7 - 915852
step 8 - 917045
step 9 - 918236
step 10 - 919428
step 11 - 920619
idle begin - 920634
idle end - 933315
walking start - 933325
step 1 - 934562
step 2 - 935795
step 3 - 937020
step 4 - 938235
step 5 - 939449
step 6 - 940662
step 7 - 941866
step 8 - 943067
step 9 - 944269
step 10 - 945476
step 11 - 946682
step 12 - 947883
step 13 - 949084
idle begin - 949092
idle end - 964088
walking start - 964098
step 1 - 965302
step 2 - 966508
step 3 - 967714
step 4 - 968916
step 5 - 970117
step 6 - 971326
step 7 - 972533
step 8 - 973734
step 9 - 974946
step 10 - 976154
step 11 - 977350
step 12 - 978552
step 13 - 979746
step 14 - 980937
idle begin - 980949
idle end - 997052
walking start - 997065
step 1 - 998267
step 2 - 999461
step 3 - 1.00067e+06
step 4 - 1.00186e+06
step 5 - 1.00305e+06
step 6 - 1.00425e+06
step 7 - 1.00545e+06
step 8 - 1.00664e+06
step 9 - 1.00783e+06
step 10 - 1.00901e+06
step 11 - 1.0102e+06
step 12 - 1.01139e+06
step 13 - 1.01257e+06
step 14 - 1.01374e+06
idle begin - 1.01376e+06
idle end - 1.02989e+06
walking start - 1.0299e+06
step 1 - 1.03112e+06
step 2 - 1.03235e+06
step 3 - 1.03359e+06
step 4 - 1.03481e+06
step 5 - 1.03606e+06
step 6 - 1.03729e+06
step 7 - 1.03854e+06
step 8 - 1.03979e+06
idle begin - 1.0398e+06
idle end - 1.04903e+06
walking start - 1.04905e+06
step 1 - 1.0503e+06
step 2 - 1.05155e+06
step 3 - 1.05281e+06
step 4 - 1.05408e+06
step 5 - 1.05535e+06
step 6 - 1.05662e+06
step 7 - 1.05789e+06
step 8 - 1.05917e+06
step 9 - 1.06045e+06
step 10 - 1.06173e+06
step 11 - 1.06301e+06
step 12 - 1.0643e+06
turning start - 1.0643e+06
turnstep 1 - 1.06599e+06
turnstep 2 - 1.06776e+06
turnstep 3 - 1.06951e+06
turnstep 4 - 1.07124e+06
turnstep 5 - 1.07296e+06
turnstep 6 - 1.07483e+06
turnstep 7 - 1.07696e+06
turnstep 8 - 1.07917e+06
turnstep 9 - 1.08103e+06
turnstep 10 - 1.08308e+06
turning end - 1.0831e+06
step 13 - 1.0843e+06
step 14 - 1.08551e+06
step 15 - 1.08672e+06
idle begin - 1.08673e+06
idle end - 1.10399e+06
