actions begin - 69987.3
walking start - 69995.6
step 1 - 71234.8
step 2 - 72468.4
step 3 - 73706.1
step 4 - 74941.7
step 5 - 76171.8
step 6 - 77404.7
step 7 - 78633.9
step 8 - 79868.6
step 9 - 81091.3
step 10 - 82308.7
step 11 - 83528.3
step 12 - 84738.2
step 13 - 85938.7
step 14 - 87148.6
step 15 - 88360.4
idle begin - 88369.4
idle end - 105613
walking start - 105622
step 1 - 106858
step 2 - 108098
step 3 - 109329
step 4 - 110562
step 5 - 111789
step 6 - 113027
step 7 - 114252
idle begin - 114261
idle end - 122355
sit begin - 122366
sit end - 124302
wait begin - 125291
wait end - 126355
stand start - 126370
stand end - 130805
idle begin - 132713
idle end - 142098
walking start - 142114
step 1 - 143345
step 2 - 144581
step 3 - 145813
step 4 - 147045
step 5 - 148267
step 6 - 149485
step 7 - 150697
step 8 - 151907
step 9 - 153121
step 10 - 154338
step 11 - 155541
idle begin - 155555
idle end - 168258
walking start - 168266
step 1 - 169513
step 2 - 170762
step 3 - 172004
step 4 - 173246
step 5 - 174482
step 6 - 175714
step 7 - 176938
step 8 - 178161
step 9 - 179377
step 10 - 180587
step 11 - 181782
step 12 - 182985
idle begin - 182994
idle end - 196802
walking start - 196810
step 1 - 198019
step 2 - 199218
step 3 - 200420
step 4 - 201620
step 5 - 202834
step 6 - 204046
step 7 - 205266
step 8 - 206498
idle begin - 206505
idle end - 215762
sit begin - 215773
sit end - 217708
wait begin - 218691
wait end - 219754
stand start - 219762
stand end - 224211
idle begin - 226110
idle end - 235474
headbutt begin - 235485
headbutt end - 239789
idle begin - 239794
idle end - 244180
headbutt begin - 244196
headbutt end - 248552
idle begin - 248556
idle end - 252933
walking start - 252941
step 1 - 254161
step 2 - 255374
step 3 - 256594
step 4 - 257827
step 5 - 259058
step 6 - 260285
idle begin - 260293
idle end - 267202
sit begin - 267209
sit end - 269139
wait begin - 270129
wait end - 271198
stand start - 271207
stand end - 275702
idle begin - 277670
idle end - 286988
walking start - 286997
