actions begin - 66949.7
walking start - 66960.5
step 1 - 68155.4
step 2 - 69360.9
step 3 - 70556.7
step 4 - 71749.7
step 5 - 72933.1
step 6 - 74108.6
step 7 - 75284.6
step 8 - 76458.7
step 9 - 77626.7
step 10 - 78795.4
step 11 - 79947.6
step 12 - 81093.7
step 13 - 82229.4
step 14 - 83370.8
step 15 - 84505.4
idle begin - 84515.5
idle end - 101801
walking start - 101810
step 1 - 103026
step 2 - 104243
step 3 - 105453
step 4 - 106654
step 5 - 107867
step 6 - 109073
step 7 - 110266
step 8 - 111451
step 9 - 112627
step 10 - 113787
step 11 - 114948
idle begin - 114955
idle end - 127652
walking start - 127661
step 1 - 128812
step 2 - 129963
step 3 - 131109
step 4 - 132250
step 5 - 133387
step 6 - 134522
step 7 - 135658
idle begin - 135667
idle end - 143725
walking start - 143734
step 1 - 144885
step 2 - 146029
step 3 - 147181
step 4 - 148332
step 5 - 149482
idle begin - 149490
idle end - 155269
headbutt begin - 155276
headbutt end - 159557
idle begin - 159562
idle end - 163925
walking start - 163939
step 1 - 165084
step 2 - 166228
step 3 - 167374
step 4 - 168524
step 5 - 169674
step 6 - 170821
step 7 - 171966
step 8 - 173128
step 9 - 174284
step 10 - 175440
step 11 - 176603
idle begin - 176613
idle end - 189273
walking start - 189286
step 1 - 190452
step 2 - 191627
step 3 - 192796
step 4 - 193978
step 5 - 195157
step 6 - 196340
step 7 - 197531
step 8 - 198730
step 9 - 199922
step 10 - 201125
step 11 - 202332
idle begin - 202345
idle end - 215049
sit begin - 215058
sit end - 217020
wait begin - 217964
wait end - 218987
stand start - 218995
stand end - 223436
idle begin - 225380
idle end - 234762
sit begin - 234769
sit end - 236764
wait begin - 237707
wait end - 238725
stand start - 238733
stand end - 243189
idle begin - 245141
idle end - 254516
walking start - 254525
step 1 - 255734
step 2 - 256947
step 3 - 258164
step 4 - 259390
step 5 - 260627
step 6 - 261867
step 7 - 263097
step 8 - 264334
idle begin - 264341
idle end - 273611
walking start - 273620
step 1 - 274870
step 2 - 276118
step 3 - 277369
step 4 - 278622
step 5 - 279877
step 6 - 281130
step 7 - 282380
step 8 - 283629
step 9 - 284881
idle begin - 284889
idle end - 295267
sit begin - 295274
sit end - 297230
wait begin - 298133
wait end - 299210
stand start - 299219
stand end - 303609
idle begin - 305524
idle end - 314844
sit begin - 314857
sit end - 316828
wait begin - 317723
wait end - 318793
stand start - 318801
stand end - 323181
idle begin - 325100
idle end - 334419
walking start - 334428
step 1 - 335676
step 2 - 336938
step 3 - 338193
step 4 - 339450
step 5 - 340709
step 6 - 341964
idle begin - 341972
idle end - 348904
sit begin - 348913
sit end - 350860
wait begin - 351749
wait end - 352805
stand start - 352812
stand end - 357253
idle begin - 359157
idle end - 368525
walking start - 368534
step 1 - 369777
step 2 - 371019
step 3 - 372260
step 4 - 373499
step 5 - 374745
step 6 - 375989
idle begin - 375998
idle end - 382921
sit begin - 382925
sit end - 384877
wait begin - 385778
wait end - 386857
stand start - 386866
stand end - 391245
idle begin - 393139
idle end - 402458
walking start - 402472
step 1 - 403708
step 2 - 404950
step 3 - 406192
step 4 - 407419
step 5 - 408645
step 6 - 409867
step 7 - 411069
step 8 - 412276
step 9 - 413485
step 10 - 414697
idle begin - 414705
idle end - 426262
walking start - 426276
step 1 - 427483
step 2 - 428690
step 3 - 429901
step 4 - 431100
step 5 - 432298
step 6 - 433492
step 7 - 434686
step 8 - 435883
step 9 - 437068
step 10 - 438260
idle begin - 438268
idle end - 449757
walking start - 449771
step 1 - 450962
step 2 - 452148
step 3 - 453331
step 4 - 454514
step 5 - 455693
idle begin - 455701
idle end - 461524
walking start - 461533
step 1 - 462708
step 2 - 463885
step 3 - 465066
step 4 - 466235
step 5 - 467409
step 6 - 468581
idle begin - 468589
idle end - 475482
walking start - 475497
step 1 - 476665
step 2 - 477838
step 3 - 479005
step 4 - 480172
step 5 - 481337
step 6 - 482507
step 7 - 483669
step 8 - 484836
idle begin - 484845
idle end - 494077
walking start - 494091
step 1 - 495257
step 2 - 496422
step 3 - 497586
step 4 - 498745
step 5 - 499899
step 6 - 501053
step 7 - 502205
idle begin - 502218
idle end - 510267
walking start - 510281
step 1 - 511436
step 2 - 512593
step 3 - 513742
step 4 - 514893
step 5 - 516045
step 6 - 517196
step 7 - 518332
step 8 - 519474
step 9 - 520619
step 10 - 521771
step 11 - 522917
step 12 - 524061
idle begin - 524074
idle end - 537892
walking start - 537905
step 1 - 539049
step 2 - 540188
step 3 - 541333
step 4 - 542483
step 5 - 543628
step 6 - 544778
step 7 - 545929
idle begin - 545937
idle end - 553998
walking start - 554011
step 1 - 555162
step 2 - 556309
step 3 - 557454
step 4 - 558605
step 5 - 559756
step 6 - 560906
step 7 - 562056
step 8 - 563208
step 9 - 564363
idle begin - 564372
idle end - 574732
sit begin - 574740
sit end - 576693
wait begin - 577690
wait end - 578761
stand start - 578769
stand end - 583257
idle begin - 585165
idle end - 594515
walking start - 594524
step 1 - 595667
step 2 - 596809
step 3 - 597957
step 4 - 599101
step 5 - 600246
step 6 - 601398
step 7 - 602552
step 8 - 603699
step 9 - 604852
step 10 - 606005
step 11 - 607162
idle begin - 607173
idle end - 619844
walking start - 619857
step 1 - 621004
step 2 - 622154
step 3 - 623307
step 4 - 624457
step 5 - 625608
idle begin - 625617
idle end - 631380
sit begin - 631388
sit end - 633342
wait begin - 634250
wait end - 635300
stand start - 635308
stand end - 639697
idle begin - 641613
idle end - 650953
walking start - 650963
step 1 - 652116
step 2 - 653273
step 3 - 654427
step 4 - 655579
step 5 - 656724
idle begin - 656733
idle end - 662508
sit begin - 662516
sit end - 664459
wait begin - 665445
wait end - 666493
stand start - 666508
stand end - 670938
idle begin - 672907
idle end - 682276
walking start - 682286
step 1 - 683433
step 2 - 684571
step 3 - 685712
step 4 - 686853
step 5 - 687994
idle begin - 688005
idle end - 693739
sit begin - 693746
sit end - 695668
wait begin - 696653
wait end - 697708
stand start - 697717
stand end - 702149
idle begin - 704105
idle end - 713477
walking start - 713489
step 1 - 714684
step 2 - 715877
step 3 - 717067
step 4 - 718269
step 5 - 719483
step 6 - 720697
step 7 - 721915
step 8 - 723140
step 9 - 724372
idle begin - 724380
idle end - 734760
walking start - 734770
step 1 - 736006
step 2 - 737252
step 3 - 738494
step 4 - 739749
step 5 - 741004
step 6 - 742259
step 7 - 743512
step 8 - 744765
idle begin - 744779
idle end - 753962
walking start - 753971
step 1 - 755228
step 2 - 756490
step 3 - 757750
step 4 - 759013
step 5 - 760261
idle begin - 760269
idle end - 766085
walking start - 766097
step 1 - 767348
step 2 - 768602
step 3 - 769860
step 4 - 771114
step 5 - 772369
step 6 - 773621
step 7 - 774875
step 8 - 776134
step 9 - 777394
turning start - 777398
turnstep 1 - 779174
turnstep 2 - 780941
turnstep 3 - 782699
turnstep 4 - 784451
turnstep 5 - 786188
turnstep 6 - 787920
turnstep 7 - 789745
turnstep 8 - 791545
turnstep 9 - 793428
turnstep 10 - 795730
turning end - 795740
step 10 - 796909
step 11 - 798074
step 12 - 799229
step 13 - 800382
step 14 - 801545
step 15 - 802699
idle begin - 802707
idle end - 819947
headbutt begin - 819956
headbutt end - 824284
idle begin - 824293
idle end - 828689
sit begin - 828697
sit end - 830638
wait begin - 831636
wait end - 832708
stand start - 832716
stand end - 837179
idle begin - 839149
idle end - 848466
walking start - 848476
step 1 - 849627
step 2 - 850773
step 3 - 851917
step 4 - 853064
step 5 - 854201
step 6 - 855346
step 7 - 856477
step 8 - 857612
step 9 - 858747
step 10 - 859882
step 11 - 861014
idle begin - 861029
idle end - 873709
sit begin - 873717
sit end - 875638
wait begin - 876625
wait end - 877673
stand start - 877682
stand end - 882180
idle begin - 884124
idle end - 893428
sit begin - 893437
sit end - 895357
wait begin - 896340
wait end - 897390
stand start - 897401
stand end - 901817
idle begin - 903766
idle end - 913068
walking start - 913082
step 1 - 914219
step 2 - 915354
step 3 - 916491
step 4 - 917625
step 5 - 918765
step 6 - 919910
step 7 - 921051
step 8 - 922194
step 9 - 923337
step 10 - 924477
step 11 - 925626
step 12 - 926765
step 13 - 927914
idle begin - 927923
idle end - 942860
sit begin - 942868
sit end - 944812
wait begin - 945797
wait end - 946845
stand start - 946861
stand end - 951309
idle begin - 953284
idle end - 962596
sit begin - 962605
sit end - 964555
wait begin - 965454
wait end - 966507
stand start - 966516
stand end - 970972
idle begin - 972956
idle end - 982268
sit begin - 982283
sit end - 984220
wait begin - 985129
wait end - 986179
stand start - 986188
stand end - 990634
idle begin - 992612
idle end - 1.00193e+06
walking start - 1.00195e+06
step 1 - 1.0031e+06
step 2 - 1.00425e+06
step 3 - 1.0054e+06
step 4 - 1.00655e+06
step 5 - 1.0077e+06
step 6 - 1.00884e+06
step 7 - 1.00999e+06
step 8 - 1.01113e+06
idle begin - 1.01114e+06
idle end - 1.02038e+06
sit begin - 1.0204e+06
sit end - 1.02233e+06
wait begin - 1.02331e+06
wait end - 1.02436e+06
stand start - 1.02437e+06
stand end - 1.02881e+06
idle begin - 1.03077e+06
idle end - 1.04009e+06
walking start - 1.04011e+06
step 1 - 1.04125e+06
step 2 - 1.0424e+06
step 3 - 1.04354e+06
step 4 - 1.04468e+06
step 5 - 1.04582e+06
step 6 - 1.04697e+06
step 7 - 1.04811e+06
step 8 - 1.04926e+06
step 9 - 1.0504e+06
step 10 - 1.05154e+06
turning start - 1.05155e+06
turnstep 1 - 1.05376e+06
turnstep 2 - 1.05605e+06
turnstep 3 - 1.05836e+06
turnstep 4 - 1.06068e+06
turnstep 5 - 1.063e+06
turnstep 6 - 1.06521e+06
turnstep 7 - 1.06741e+06
turnstep 8 - 1.06969e+06
turnstep 9 - 1.07197e+06
turnstep 10 - 1.07418e+06
turning end - 1.07419e+06
step 11 - 1.07534e+06
step 12 - 1.07648e+06
idle begin - 1.07649e+06
idle end - 1.09028e+06
walking start - 1.09029e+06
step 1 - 1.09144e+06
step 2 - 1.09259e+06
step 3 - 1.09373e+06
step 4 - 1.09487e+06
step 5 - 1.09602e+06
step 6 - 1.09716e+06
step 7 - 1.0983e+06
step 8 - 1.09944e+06
step 9 - 1.10057e+06
step 10 - 1.10171e+06
step 11 - 1.10284e+06
step 12 - 1.10398e+06
step 13 - 1.10512e+06
step 14 - 1.10625e+06
idle begin - 1.10626e+06
idle end - 1.12241e+06
walking start - 1.12242e+06
step 1 - 1.12363e+06
step 2 - 1.12484e+06
step 3 - 1.12605e+06
step 4 - 1.12728e+06
step 5 - 1.1285e+06
step 6 - 1.12973e+06
step 7 - 1.13096e+06
idle begin - 1.13097e+06
idle end - 1.13909e+06
sit begin - 1.1391e+06
sit end - 1.14103e+06
wait begin - 1.142e+06
wait end - 1.14304e+06
stand start - 1.14305e+06
stand end - 1.14753e+06
idle begin - 1.14945e+06
idle end - 1.15876e+06
sit begin - 1.15877e+06
sit end - 1.16073e+06
wait begin - 1.1616e+06
wait end - 1.16263e+06
stand start - 1.16264e+06
stand end - 1.16712e+06
idle begin - 1.16904e+06
idle end - 1.17839e+06
sit begin - 1.17841e+06
sit end - 1.18038e+06
