actions begin - 70788.2
walking start - 70797.7
step 1 - 72040.9
step 2 - 73275.6
step 3 - 74506.7
step 4 - 75738.8
step 5 - 76971.6
step 6 - 78210.9
step 7 - 79436.3
step 8 - 80660.2
step 9 - 81875.3
step 10 - 83085.1
step 11 - 84299.7
step 12 - 85506.5
idle begin - 85514.6
idle end - 87097.4
walking start - 87107.1
step 1 - 88301.6
step 2 - 89506.2
step 3 - 90701.6
step 4 - 91906
step 5 - 93108.8
idle begin - 93116.3
idle end - 93821.8
sit begin - 93828.8
sit end - 95805.5
wait begin - 96749.2
wait end - 97770.7
stand start - 97781.7
stand end - 102266
idle begin - 104234
idle end - 105316
sit begin - 105323
sit end - 107242
wait begin - 108283
wait end - 109314
stand start - 109321
stand end - 113785
idle begin - 115746
idle end - 116833
walking start - 116842
step 1 - 118059
step 2 - 119274
step 3 - 120493
step 4 - 121721
step 5 - 122907
turning start - 122909
turnstep 1 - 124715
turnstep 2 - 126477
turnstep 3 - 128221
turnstep 4 - 130024
turnstep 5 - 131997
turnstep 6 - 133812
turnstep 7 - 135541
turnstep 8 - 137269
turnstep 9 - 138986
turnstep 10 - 140869
turning end - 140877
step 6 - 142089
step 7 - 143297
step 8 - 144502
step 9 - 145710
step 10 - 146924
step 11 - 148133
idle begin - 148141
idle end - 149556
sit begin - 149563
sit end - 151466
wait begin - 152533
wait end - 153589
stand start - 153597
stand end - 158068
idle begin - 160024
idle end - 161093
sit begin - 161100
sit end - 163033
wait begin - 164011
wait end - 165076
stand start - 165084
stand end - 169566
idle begin - 171528
idle end - 172603
sit begin - 172610
sit end - 174531
wait begin - 175514
wait end - 176573
stand start - 176581
stand end - 181152
idle begin - 183108
idle end - 184186
walking start - 184195
step 1 - 185413
step 2 - 186636
step 3 - 187869
step 4 - 189099
step 5 - 190331
step 6 - 191564
step 7 - 192804
step 8 - 194045
step 9 - 195285
step 10 - 196531
step 11 - 197774
step 12 - 199028
step 13 - 200277
idle begin - 200286
idle end - 201948
walking start - 201957
step 1 - 203211
step 2 - 204468
step 3 - 205724
step 4 - 206972
step 5 - 208225
step 6 - 209478
idle begin - 209486
idle end - 210316
sit begin - 210329
sit end - 212301
wait begin - 213219
wait end - 214218
stand start - 214229
stand end - 218654
idle begin - 220582
idle end - 221699
walking start - 221708
step 1 - 222965
step 2 - 224213
step 3 - 225465
step 4 - 226717
step 5 - 227964
idle begin - 227972
idle end - 228613
walking start - 228629
step 1 - 229875
step 2 - 231116
step 3 - 232357
step 4 - 233601
step 5 - 234843
step 6 - 236077
step 7 - 237316
step 8 - 238549
step 9 - 239773
step 10 - 240994
step 11 - 242218
step 12 - 243437
step 13 - 244654
step 14 - 245867
idle begin - 245878
idle end - 247706
walking start - 247715
step 1 - 248921
step 2 - 250117
step 3 - 251325
step 4 - 252522
step 5 - 253725
step 6 - 254932
step 7 - 256138
step 8 - 257340
step 9 - 258540
turning start - 258548
turnstep 1 - 260525
turnstep 2 - 262410
turnstep 3 - 264216
turnstep 4 - 265947
turnstep 5 - 267701
turnstep 6 - 269468
turnstep 7 - 271227
turnstep 8 - 272971
turnstep 9 - 274692
turnstep 10 - 276586
turning end - 276601
idle begin - 276609
idle end - 277765
walking start - 277780
step 1 - 279008
step 2 - 280235
step 3 - 281470
step 4 - 282693
step 5 - 283914
step 6 - 285133
step 7 - 286361
step 8 - 287581
step 9 - 288805
idle begin - 288820
idle end - 289982
walking start - 289993
step 1 - 291222
step 2 - 292449
step 3 - 293683
step 4 - 294917
step 5 - 296161
step 6 - 297406
step 7 - 298661
step 8 - 299916
step 9 - 301174
step 10 - 302430
step 11 - 303692
step 12 - 304948
step 13 - 306209
idle begin - 306217
idle end - 307883
walking start - 307898
step 1 - 309155
step 2 - 310413
step 3 - 311674
step 4 - 312931
step 5 - 314188
idle begin - 314202
idle end - 314852
walking start - 314868
step 1 - 316130
step 2 - 317389
step 3 - 318667
step 4 - 319937
turning start - 319940
turnstep 1 - 321707
turnstep 2 - 323477
turnstep 3 - 325229
turnstep 4 - 326977
turnstep 5 - 328717
turnstep 6 - 330452
turnstep 7 - 332170
turnstep 8 - 334074
turnstep 9 - 335771
turnstep 10 - 337570
turning end - 337579
step 5 - 338779
step 6 - 339979
step 7 - 341185
step 8 - 342379
step 9 - 343572
step 10 - 344763
idle begin - 344771
idle end - 346054
headbutt begin - 346067
headbutt end - 350466
idle begin - 350468
idle end - 350984
walking start - 350997
step 1 - 352171
step 2 - 353353
step 3 - 354531
step 4 - 355708
step 5 - 356878
step 6 - 358059
turning start - 358068
turnstep 1 - 360340
turnstep 2 - 362301
turnstep 3 - 364108
turnstep 4 - 365845
turnstep 5 - 367579
turnstep 6 - 369482
turnstep 7 - 371298
turnstep 8 - 373182
turnstep 9 - 375066
turnstep 10 - 376862
turning end - 376874
step 7 - 378093
step 8 - 379310
step 9 - 380525
step 10 - 381736
step 11 - 382940
step 12 - 384142
step 13 - 385347
step 14 - 386550
step 15 - 387753
idle begin - 387765
idle end - 389684
sit begin - 389692
sit end - 391657
wait begin - 392619
wait end - 393653
stand start - 393662
stand end - 398132
idle begin - 400074
idle end - 401139
walking start - 401153
step 1 - 402362
step 2 - 403562
step 3 - 404765
step 4 - 405976
step 5 - 407180
idle begin - 407194
idle end - 407898
walking start - 407908
step 1 - 409123
step 2 - 410337
step 3 - 411548
step 4 - 412766
step 5 - 413982
step 6 - 415204
idle begin - 415213
idle end - 416025
walking start - 416034
step 1 - 417259
step 2 - 418485
step 3 - 419710
step 4 - 420942
step 5 - 422186
step 6 - 423428
step 7 - 424667
step 8 - 425900
step 9 - 427146
step 10 - 428388
step 11 - 429626
step 12 - 430869
step 13 - 432105
idle begin - 432116
idle end - 433845
sit begin - 433853
sit end - 435805
wait begin - 436700
wait end - 437763
stand start - 437772
stand end - 442123
idle begin - 444108
idle end - 445204
sit begin - 445211
sit end - 447172
wait begin - 448161
wait end - 449227
stand start - 449242
stand end - 453593
idle begin - 455577
idle end - 456668
walking start - 456677
step 1 - 457917
step 2 - 459162
step 3 - 460404
step 4 - 461636
step 5 - 462873
idle begin - 462881
idle end - 463515
walking start - 463525
step 1 - 464762
step 2 - 465996
step 3 - 467234
step 4 - 468468
step 5 - 469698
step 6 - 470925
step 7 - 472157
step 8 - 473385
step 9 - 474612
step 10 - 475832
