actions begin - 72681.6
walking start - 72696.8
step 1 - 73885.5
step 2 - 75081.9
step 3 - 76277.5
step 4 - 77441.8
step 5 - 78604.4
step 6 - 79771.3
step 7 - 80932.4
step 8 - 82092.8
step 9 - 83256.7
step 10 - 84412.4
step 11 - 85561.6
step 12 - 86729.9
step 13 - 87898.8
idle begin - 87906.2
idle end - 102843
sit begin - 102850
sit end - 104796
wait begin - 105773
wait end - 106827
stand start - 106841
stand end - 111307
idle begin - 113273
idle end - 122586
headbutt begin - 122594
headbutt end - 126964
idle begin - 126969
idle end - 131330
walking start - 131339
step 1 - 132515
step 2 - 133699
step 3 - 134862
step 4 - 136022
step 5 - 137174
step 6 - 138329
step 7 - 139483
step 8 - 140634
step 9 - 141781
step 10 - 142924
step 11 - 144076
step 12 - 145225
idle begin - 145238
idle end - 159041
walking start - 159050
step 1 - 160220
step 2 - 161387
step 3 - 162555
step 4 - 163718
step 5 - 164890
step 6 - 166059
step 7 - 167242
step 8 - 168425
step 9 - 169609
step 10 - 170779
step 11 - 171965
step 12 - 173131
step 13 - 174300
idle begin - 174308
idle end - 189325
walking start - 189339
step 1 - 190532
step 2 - 191733
step 3 - 192924
step 4 - 194105
step 5 - 195292
step 6 - 196476
step 7 - 197659
step 8 - 198839
step 9 - 200013
step 10 - 201189
idle begin - 201197
idle end - 212708
walking start - 212724
step 1 - 213915
step 2 - 215106
step 3 - 216297
step 4 - 217485
step 5 - 218667
step 6 - 219842
step 7 - 221021
step 8 - 222200
step 9 - 223373
idle begin - 223387
idle end - 233733
walking start - 233742
step 1 - 234953
turning start - 234956
turnstep 1 - 236873
turnstep 2 - 238925
turnstep 3 - 241132
turnstep 4 - 243421
turnstep 5 - 245690
turnstep 6 - 247965
turnstep 7 - 250330
turnstep 8 - 252437
turnstep 9 - 254709
turnstep 10 - 256894
turning end - 256905
step 2 - 258077
step 3 - 259238
step 4 - 260421
step 5 - 261601
step 6 - 262780
idle begin - 262787
idle end - 269705
sit begin - 269710
sit end - 271659
wait begin - 272564
wait end - 273612
stand start - 273625
stand end - 277994
idle begin - 279981
idle end - 289323
sit begin - 289333
sit end - 291301
wait begin - 292202
wait end - 293252
stand start - 293260
stand end - 297641
idle begin - 299562
idle end - 308901
sit begin - 308908
sit end - 310872
wait begin - 311772
wait end - 312826
stand start - 312835
stand end - 317373
idle begin - 319289
idle end - 328653
walking start - 328668
step 1 - 329827
step 2 - 330987
step 3 - 332154
step 4 - 333317
step 5 - 334491
step 6 - 335674
step 7 - 336860
step 8 - 338052
step 9 - 339253
step 10 - 340457
step 11 - 341657
step 12 - 342849
step 13 - 344042
step 14 - 345243
step 15 - 346437
idle begin - 346452
idle end - 363765
sit begin - 363772
sit end - 365738
wait begin - 366681
wait end - 367701
stand start - 367708
stand end - 372171
idle begin - 374108
idle end - 383405
walking start - 383420
step 1 - 384652
step 2 - 385877
step 3 - 387099
step 4 - 388340
step 5 - 389582
step 6 - 390841
step 7 - 392105
step 8 - 393387
step 9 - 394661
step 10 - 395936
step 11 - 397213
step 12 - 398492
step 13 - 399770
idle begin - 399778
idle end - 414724
walking start - 414734
step 1 - 416011
step 2 - 417276
step 3 - 418538
step 4 - 419812
step 5 - 421084
step 6 - 422360
step 7 - 423622
step 8 - 424892
step 9 - 426164
idle begin - 426172
idle end - 436552
walking start - 436565
step 1 - 437710
step 2 - 438874
step 3 - 440034
step 4 - 441198
step 5 - 442369
idle begin - 442377
idle end - 448141
walking start - 448156
step 1 - 449326
step 2 - 450500
step 3 - 451678
step 4 - 452859
step 5 - 454026
step 6 - 455194
step 7 - 456355
idle begin - 456363
idle end - 464420
walking start - 464436
step 1 - 465605
step 2 - 466780
step 3 - 467940
step 4 - 469109
step 5 - 470278
step 6 - 471456
step 7 - 472630
step 8 - 473805
step 9 - 474974
step 10 - 476132
step 11 - 477301
step 12 - 478468
step 13 - 479628
idle begin - 479641
idle end - 494596
walking start - 494606
step 1 - 495771
step 2 - 496930
step 3 - 498085
step 4 - 499241
step 5 - 500393
idle begin - 500404
idle end - 506202
walking start - 506211
step 1 - 507357
step 2 - 508507
step 3 - 509653
step 4 - 510810
step 5 - 511968
step 6 - 513125
step 7 - 514297
step 8 - 515461
step 9 - 516637
step 10 - 517818
step 11 - 518986
step 12 - 520157
step 13 - 521324
idle begin - 521339
idle end - 536269
sit begin - 536283
sit end - 538261
wait begin - 539180
wait end - 540261
stand start - 540269
stand end - 544757
idle begin - 546693
idle end - 556057
walking start - 556066
step 1 - 557244
step 2 - 558412
step 3 - 559585
step 4 - 560749
step 5 - 561931
step 6 - 563106
step 7 - 564284
idle begin - 564293
idle end - 572388
walking start - 572398
step 1 - 573581
step 2 - 574777
step 3 - 575964
step 4 - 577152
step 5 - 578341
step 6 - 579524
idle begin - 579532
idle end - 586473
sit begin - 586484
sit end - 588387
wait begin - 589389
wait end - 590469
stand start - 590477
stand end - 595000
idle begin - 596909
idle end - 606228
walking start - 606237
step 1 - 607436
step 2 - 608637
step 3 - 609849
step 4 - 611051
step 5 - 612266
idle begin - 612279
idle end - 618029
sit begin - 618043
sit end - 620029
wait begin - 620964
wait end - 621978
stand start - 621986
stand end - 626429
idle begin - 628386
idle end - 637706
walking start - 637721
step 1 - 638941
step 2 - 640157
